comment,label
"Abb maen yeh dono points sabhi ko forward kr rha hoon , lekin abhi ek farm bill baki hae jiske flaws madam jitne achge se toh nhi lekin maen explain jroor kroga next comment maen , jisne yeh comment pda orr third bill k flaws janna chahta hae woh next comment ko read krle ....kyuki jusne yeh comment",2
I looked into it and as i see it the laws will help the farmers,1
Only some modi bhagts and others those don't wont democratic n peace in the country are against,2
"Most of the Indian comments are typical ""you don't know anything about india,you don't know these acts,don't interfere in internal matter"" while these commenters don't even have any knowledge about condition of Indian farmers.they are desperate to save so called 'image' of government at the cost of ",2
Kahan Gaye voh log Jo bolte they India mein democracy nahi hai. Modi ne yeh proof Kar Diya ki voh ek democratic leader hai. Logo ke protest par laws repeal karna symbol of democracy hai. Autocratic desho mein toh aisa ho hi nahi sakta. Is decision se BJP  ke liye Meri respect badh gayi hai. ,2
Now in Punjab dalit vote will not go akali dal and congress ISI khalistani motive is clear to bring AAP,1
I support farmers......,0
"New bill is good and it should be implemented also bill does not restrict APMC. There is a base price which Govt. Is giving if the farmer is not able to sell and base price should not be lower in contract farming also, such an agreement is void and the farmer should be compensated.",1
Half knowledge is dangerous and propagating it even worse. Try to understand the reason for bringing this bill. Farmers are not allowed to sell their produce freely and they were forced to sell it in mandies even though the market price is more. And to correct you and your agricultural expert there ,1
I am indian  Muslim but I love Arvind Kejriwal more than any politician,2
"Sir apse kattai sahmat nhi,,how can u say that all farmers were against of it....",1
I praise the Bihari man who says .... it was a wrong decision that made UP farmers sell their fields and do labour in Punjab,2
Very good review..most so-called protesters n farmers don't know any of these things.. teaching them should be a priority,1
Please note it's middleman win by opposition support and true small farmers lost today,1
Then Farmers ,2
APMC should organized the farmers and on behalf of the Farmers APMC should deal with the corporates.,0
"I feel for my fellow brothers and sisters, this war does not care what colour , sex or religion you are, it is the fight of good and evil. Here in the England the rate at which young farmers have taken their own lives over tgee last 20 years alone is dispicable.",1
I have watched many videos( not sugar coating)but this video made me clear the concept of farm bill and protest. Thankyou,2
Up with Farmers,0
"My biggest question is why only farmers from a few states (viz. PUNJAB, HARYANA, Uttarakhand, Rajasthan)  r up in arms to oppose this bill? I don't see one agitation from others states though.",1
Wo toh terrorists the na kisaan kese ho gye ab,2
"The point which I really liked is that today farmers are ""PRICE TAKERS"" , but by this new reform they are going to be ""PRICE MAKERS"".",1
"Mujhe kisan bill ko aur clarify krna h apne mind m.. That's why I'm watching, kl jo hua Delhi m wo bhut shameful act tha ",1
"stand up , india farmers , free india !!!",2
"I guess it is the most peaceful, organised and genuine protest in the history of India, if not in the history of the whole world. I mean why do u want to pass the bills if the ppl being affected by them are not happy , r u out of your damn mind???",0
"Nobody knows what the bills are so they protest.Problem is only for middlemen, khalistanis and tukde opposition not for the farmers",1
U are sooooooo good man plz do it on daily bases becouse Indian media issssssssssss .......shit so we need u and farmers need ur support plz do it bro,2
1. what is base price for essential commodities is fixed and how is it calculated?,2
"U r saying farmers from Punjab and hariyana   can afford tractors but udisa farmers can't, at the sametime u r advocating small farmers to trade his produce interstate through online trading I mean don't u think it's contradicting ! Legally and technically ur thoughts may have some merits but socioe",2
More power to the workers and the farmers of the world. ,0
"NON-AGRICULTURE DEPENDENT PEOPLE DON'T KNOW IF FARMERS GET EFFECTED WITH THESE BILLS, EACH AND EVERYONE FROM INDIA WILL BE GET EFFECTED. EVEN INDIAN LIVING IN FOREIGN COUNTRY TOO. How? Cause whole Indian eats Rice, wheat flour(product: Chapati(tortilla, wrap for subway, etc )), All-purpose flour or ",2
For farmer's regulated market anu athishaktham...,2
I stand with the farmers.,0
